car_type,pickup_hour,trips
yellow,2017-01-22T06:00:00Z,46
yellow,2017-01-22T07:00:00Z,70
yellow,2017-01-22T08:00:00Z,22
yellow,2017-01-22T09:00:00Z,15
yellow,2017-01-22T10:00:00Z,178
yellow,2017-01-22T11:00:00Z,234
yellow,2017-01-22T12:00:00Z,227
yellow,2017-01-22T13:00:00Z,207
yellow,2017-01-22T14:00:00Z,120
yellow,2017-01-22T15:00:00Z,173
yellow,2017-01-22T16:00:00Z,147
yellow,2017-01-22T17:00:00Z,331
yellow,2017-01-22T18:00:00Z,443
yellow,2017-01-22T19:00:00Z,469
yellow,2017-01-22T20:00:00Z,463
yellow,2017-01-22T21:00:00Z,639
yellow,2017-01-22T22:00:00Z,650
yellow,2017-01-22T23:00:00Z,504
yellow,2017-01-23T00:00:00Z,547
yellow,2017-01-23T01:00:00Z,608
yellow,2017-01-23T02:00:00Z,544
yellow,2017-01-23T03:00:00Z,480
yellow,2017-01-23T04:00:00Z,578
yellow,2017-01-23T05:00:00Z,286
yellow,2017-01-23T06:00:00Z,212
yellow,2017-01-23T07:00:00Z,133
yellow,2017-01-23T08:00:00Z,49
yellow,2017-01-23T09:00:00Z,28
yellow,2017-01-23T10:00:00Z,231
yellow,2017-01-23T11:00:00Z,361
yellow,2017-01-23T12:00:00Z,325
yellow,2017-01-23T13:00:00Z,239
yellow,2017-01-23T14:00:00Z,254
yellow,2017-01-23T15:00:00Z,296
yellow,2017-01-23T16:00:00Z,209
yellow,2017-01-23T17:00:00Z,255
yellow,2017-01-23T18:00:00Z,391
yellow,2017-01-23T19:00:00Z,496
yellow,2017-01-23T20:00:00Z,361
yellow,2017-01-23T21:00:00Z,519
yellow,2017-01-23T22:00:00Z,518
yellow,2017-01-23T23:00:00Z,426
yellow,2017-01-24T00:00:00Z,439
yellow,2017-01-24T01:00:00Z,423
yellow,2017-01-24T02:00:00Z,357
yellow,2017-01-24T03:00:00Z,492
yellow,2017-01-24T04:00:00Z,465
yellow,2017-01-24T05:00:00Z,231
yellow,2017-01-24T06:00:00Z,113
yellow,2017-01-24T07:00:00Z,23
yellow,2017-01-24T08:00:00Z,46
yellow,2017-01-24T09:00:00Z,7
yellow,2017-01-24T10:00:00Z,207
yellow,2017-01-24T11:00:00Z,279
yellow,2017-01-24T12:00:00Z,237
yellow,2017-01-24T13:00:00Z,224
yellow,2017-01-24T14:00:00Z,205
yellow,2017-01-24T15:00:00Z,217
yellow,2017-01-24T16:00:00Z,74
yellow,2017-01-24T17:00:00Z,232
yellow,2017-01-24T18:00:00Z,373
yellow,2017-01-24T19:00:00Z,364
yellow,2017-01-24T20:00:00Z,375
yellow,2017-01-24T21:00:00Z,460
yellow,2017-01-24T22:00:00Z,445
yellow,2017-01-24T23:00:00Z,392
yellow,2017-01-25T00:00:00Z,391
yellow,2017-01-25T01:00:00Z,407
yellow,2017-01-25T02:00:00Z,391
yellow,2017-01-25T03:00:00Z,345
yellow,2017-01-25T04:00:00Z,351
yellow,2017-01-25T05:00:00Z,153
yellow,2017-01-25T06:00:00Z,73
yellow,2017-01-25T07:00:00Z,10
yellow,2017-01-25T08:00:00Z,19
yellow,2017-01-25T09:00:00Z,35
yellow,2017-01-25T10:00:00Z,228
yellow,2017-01-25T11:00:00Z,200
yellow,2017-01-25T12:00:00Z,259
yellow,2017-01-25T13:00:00Z,117
yellow,2017-01-25T14:00:00Z,94
yellow,2017-01-25T15:00:00Z,209
yellow,2017-01-25T16:00:00Z,175
yellow,2017-01-25T17:00:00Z,243
yellow,2017-01-25T18:00:00Z,347
yellow,2017-01-25T19:00:00Z,335
yellow,2017-01-25T20:00:00Z,348
yellow,2017-01-25T21:00:00Z,567
yellow,2017-01-25T22:00:00Z,351
yellow,2017-01-25T23:00:00Z,460
yellow,2017-01-26T00:00:00Z,355
yellow,2017-01-26T01:00:00Z,439
yellow,2017-01-26T02:00:00Z,383
yellow,2017-01-26T03:00:00Z,273
yellow,2017-01-26T04:00:00Z,317
yellow,2017-01-26T05:00:00Z,158
yellow,2017-01-26T06:00:00Z,43
yellow,2017-01-26T07:00:00Z,19
yellow,2017-01-26T08:00:00Z,29
yellow,2017-01-26T09:00:00Z,38
yellow,2017-01-26T10:00:00Z,205
yellow,2017-01-26T11:00:00Z,217
yellow,2017-01-26T12:00:00Z,263
yellow,2017-01-26T13:00:00Z,148
yellow,2017-01-26T14:00:00Z,135
yellow,2017-01-26T15:00:00Z,163
yellow,2017-01-26T16:00:00Z,204
yellow,2017-01-26T17:00:00Z,304
yellow,2017-01-26T18:00:00Z,445
yellow,2017-01-26T19:00:00Z,408
yellow,2017-01-26T20:00:00Z,368
yellow,2017-01-26T21:00:00Z,498
yellow,2017-01-26T22:00:00Z,422
yellow,2017-01-26T23:00:00Z,315
yellow,2017-01-27T00:00:00Z,451
yellow,2017-01-27T01:00:00Z,490
yellow,2017-01-27T02:00:00Z,432
yellow,2017-01-27T03:00:00Z,357
yellow,2017-01-27T04:00:00Z,310
yellow,2017-01-27T05:00:00Z,260
yellow,2017-01-27T06:00:00Z,69
yellow,2017-01-27T07:00:00Z,22
yellow,2017-01-27T08:00:00Z,18
yellow,2017-01-27T09:00:00Z,40
yellow,2017-01-27T10:00:00Z,160
yellow,2017-01-27T11:00:00Z,329
yellow,2017-01-27T12:00:00Z,251
yellow,2017-01-27T13:00:00Z,223
yellow,2017-01-27T14:00:00Z,116
yellow,2017-01-27T15:00:00Z,164
yellow,2017-01-27T16:00:00Z,180
yellow,2017-01-27T17:00:00Z,226
yellow,2017-01-27T18:00:00Z,413
yellow,2017-01-27T19:00:00Z,437
yellow,2017-01-27T20:00:00Z,320
yellow,2017-01-27T21:00:00Z,593
yellow,2017-01-27T22:00:00Z,435
yellow,2017-01-27T23:00:00Z,279
yellow,2017-01-28T00:00:00Z,425
yellow,2017-01-28T01:00:00Z,417
yellow,2017-01-28T02:00:00Z,466
yellow,2017-01-28T03:00:00Z,343
yellow,2017-01-28T04:00:00Z,301
yellow,2017-01-28T05:00:00Z,228
yellow,2017-01-28T06:00:00Z,30
yellow,2017-01-28T07:00:00Z,13
yellow,2017-01-28T08:00:00Z,11
yellow,2017-01-28T09:00:00Z,18
yellow,2017-01-28T10:00:00Z,110
yellow,2017-01-28T11:00:00Z,248
yellow,2017-01-28T12:00:00Z,201
yellow,2017-01-28T13:00:00Z,180
yellow,2017-01-28T14:00:00Z,126
yellow,2017-01-28T15:00:00Z,111
yellow,2017-01-28T16:00:00Z,132
yellow,2017-01-28T17:00:00Z,217
yellow,2017-01-28T18:00:00Z,314
yellow,2017-01-28T19:00:00Z,310
yellow,2017-01-28T20:00:00Z,335
yellow,2017-01-28T21:00:00Z,434
yellow,2017-01-28T22:00:00Z,294
yellow,2017-01-28T23:00:00Z,373
yellow,2017-01-29T00:00:00Z,364
yellow,2017-01-29T01:00:00Z,422
yellow,2017-01-29T02:00:00Z,376
yellow,2017-01-29T03:00:00Z,336
yellow,2017-01-29T04:00:00Z,244
yellow,2017-01-29T05:00:00Z,109
yellow,2017-01-29T06:00:00Z,47
yellow,2017-01-29T07:00:00Z,16
yellow,2017-01-29T08:00:00Z,24
yellow,2017-01-29T09:00:00Z,31
yellow,2017-01-29T10:00:00Z,127
yellow,2017-01-29T11:00:00Z,218
yellow,2017-01-29T12:00:00Z,243
yellow,2017-01-29T13:00:00Z,124
yellow,2017-01-29T14:00:00Z,125
yellow,2017-01-29T15:00:00Z,127
yellow,2017-01-29T16:00:00Z,215
yellow,2017-01-29T17:00:00Z,278
yellow,2017-01-29T18:00:00Z,414
yellow,2017-01-29T19:00:00Z,458
yellow,2017-01-29T20:00:00Z,452
yellow,2017-01-29T21:00:00Z,641
yellow,2017-01-29T22:00:00Z,466
yellow,2017-01-29T23:00:00Z,564
yellow,2017-01-30T00:00:00Z,358
yellow,2017-01-30T01:00:00Z,496
yellow,2017-01-30T02:00:00Z,447
yellow,2017-01-30T03:00:00Z,420
yellow,2017-01-30T04:00:00Z,467
yellow,2017-01-30T05:00:00Z,186
yellow,2017-01-30T06:00:00Z,180
yellow,2017-01-30T07:00:00Z,258
yellow,2017-01-30T08:00:00Z,175
yellow,2017-01-30T09:00:00Z,70
yellow,2017-01-30T10:00:00Z,158
yellow,2017-01-30T11:00:00Z,340
yellow,2017-01-30T12:00:00Z,303
yellow,2017-01-30T13:00:00Z,260
yellow,2017-01-30T14:00:00Z,213
yellow,2017-01-30T15:00:00Z,191
yellow,2017-01-30T16:00:00Z,211
yellow,2017-01-30T17:00:00Z,378
yellow,2017-01-30T18:00:00Z,320
yellow,2017-01-30T19:00:00Z,383
yellow,2017-01-30T20:00:00Z,407
yellow,2017-01-30T21:00:00Z,595
yellow,2017-01-30T22:00:00Z,439
yellow,2017-01-30T23:00:00Z,456
yellow,2017-01-31T00:00:00Z,406
yellow,2017-01-31T01:00:00Z,502
yellow,2017-01-31T02:00:00Z,417
yellow,2017-01-31T03:00:00Z,397
yellow,2017-01-31T04:00:00Z,379
yellow,2017-01-31T05:00:00Z,199
yellow,2017-01-31T06:00:00Z,74
yellow,2017-01-31T07:00:00Z,33
yellow,2017-01-31T08:00:00Z,35
yellow,2017-01-31T09:00:00Z,25
yellow,2017-01-31T10:00:00Z,215
yellow,2017-01-31T11:00:00Z,297
yellow,2017-01-31T12:00:00Z,220
yellow,2017-01-31T13:00:00Z,192
yellow,2017-01-31T14:00:00Z,142
yellow,2017-01-31T15:00:00Z,171
yellow,2017-01-31T16:00:00Z,141
yellow,2017-01-31T17:00:00Z,207
yellow,2017-01-31T18:00:00Z,351
yellow,2017-01-31T19:00:00Z,364
yellow,2017-01-31T20:00:00Z,286
yellow,2017-01-31T21:00:00Z,511
yellow,2017-01-31T22:00:00Z,431
yellow,2017-01-31T23:00:00Z,355
yellow,2017-02-01T00:00:00Z,337
yellow,2017-02-01T01:00:00Z,458
yellow,2017-02-01T02:00:00Z,322
yellow,2017-02-01T03:00:00Z,376
yellow,2017-02-01T04:00:00Z,300
yellow,2017-02-01T05:00:00Z,170
yellow,2017-02-01T06:00:00Z,77
yellow,2017-02-01T07:00:00Z,12
yellow,2017-02-01T08:00:00Z,13
yellow,2017-02-01T09:00:00Z,17
yellow,2017-02-01T10:00:00Z,247
yellow,2017-02-01T11:00:00Z,239
yellow,2017-02-01T12:00:00Z,226
yellow,2017-02-01T13:00:00Z,101
yellow,2017-02-01T14:00:00Z,95
yellow,2017-02-01T15:00:00Z,136
yellow,2017-02-01T16:00:00Z,172
yellow,2017-02-01T17:00:00Z,271
yellow,2017-02-01T18:00:00Z,347
yellow,2017-02-01T19:00:00Z,347
yellow,2017-02-01T20:00:00Z,384
yellow,2017-02-01T21:00:00Z,493
yellow,2017-02-01T22:00:00Z,407
yellow,2017-02-01T23:00:00Z,296
yellow,2017-02-02T00:00:00Z,315
yellow,2017-02-02T01:00:00Z,413
yellow,2017-02-02T02:00:00Z,414
yellow,2017-02-02T03:00:00Z,282
yellow,2017-02-02T04:00:00Z,227
yellow,2017-02-02T05:00:00Z,151
yellow,2017-02-02T06:00:00Z,27
yellow,2017-02-02T07:00:00Z,27
yellow,2017-02-02T08:00:00Z,11
yellow,2017-02-02T09:00:00Z,23
yellow,2017-02-02T10:00:00Z,258
yellow,2017-02-02T11:00:00Z,184
yellow,2017-02-02T12:00:00Z,141
yellow,2017-02-02T13:00:00Z,122
yellow,2017-02-02T14:00:00Z,123
yellow,2017-02-02T15:00:00Z,158
yellow,2017-02-02T16:00:00Z,173
yellow,2017-02-02T17:00:00Z,314
yellow,2017-02-02T18:00:00Z,403
yellow,2017-02-02T19:00:00Z,425
yellow,2017-02-02T20:00:00Z,357
yellow,2017-02-02T21:00:00Z,530
yellow,2017-02-02T22:00:00Z,328
yellow,2017-02-02T23:00:00Z,273
yellow,2017-02-03T00:00:00Z,369
yellow,2017-02-03T01:00:00Z,408
yellow,2017-02-03T02:00:00Z,391
yellow,2017-02-03T03:00:00Z,409
yellow,2017-02-03T04:00:00Z,239
yellow,2017-02-03T05:00:00Z,140
yellow,2017-02-03T06:00:00Z,43
yellow,2017-02-03T07:00:00Z,18
yellow,2017-02-03T08:00:00Z,9
yellow,2017-02-03T09:00:00Z,22
yellow,2017-02-03T10:00:00Z,184
yellow,2017-02-03T11:00:00Z,246
yellow,2017-02-03T12:00:00Z,234
yellow,2017-02-03T13:00:00Z,173
yellow,2017-02-03T14:00:00Z,181
yellow,2017-02-03T15:00:00Z,167
yellow,2017-02-03T16:00:00Z,188
yellow,2017-02-03T17:00:00Z,239
yellow,2017-02-03T18:00:00Z,434
yellow,2017-02-03T19:00:00Z,443
yellow,2017-02-03T20:00:00Z,341
yellow,2017-02-03T21:00:00Z,439
yellow,2017-02-03T22:00:00Z,448
yellow,2017-02-03T23:00:00Z,263
yellow,2017-02-04T00:00:00Z,383
yellow,2017-02-04T01:00:00Z,426
yellow,2017-02-04T02:00:00Z,420
yellow,2017-02-04T03:00:00Z,322
yellow,2017-02-04T04:00:00Z,316
yellow,2017-02-04T05:00:00Z,102
yellow,2017-02-04T06:00:00Z,80
yellow,2017-02-04T07:00:00Z,10
yellow,2017-02-04T08:00:00Z,9
yellow,2017-02-04T09:00:00Z,26
yellow,2017-02-04T10:00:00Z,107
yellow,2017-02-04T11:00:00Z,170
yellow,2017-02-04T12:00:00Z,220
yellow,2017-02-04T13:00:00Z,161
yellow,2017-02-04T14:00:00Z,98
yellow,2017-02-04T15:00:00Z,181
yellow,2017-02-04T16:00:00Z,146
yellow,2017-02-04T17:00:00Z,281
yellow,2017-02-04T18:00:00Z,301
yellow,2017-02-04T19:00:00Z,332
yellow,2017-02-04T20:00:00Z,360
yellow,2017-02-04T21:00:00Z,381
yellow,2017-02-04T22:00:00Z,369
yellow,2017-02-04T23:00:00Z,263
yellow,2017-02-05T00:00:00Z,398
yellow,2017-02-05T01:00:00Z,349
yellow,2017-02-05T02:00:00Z,426
yellow,2017-02-05T03:00:00Z,244
yellow,2017-02-05T04:00:00Z,238
yellow,2017-02-05T05:00:00Z,55
yellow,2017-02-05T06:00:00Z,32
yellow,2017-02-05T07:00:00Z,28
yellow,2017-02-05T08:00:00Z,6
yellow,2017-02-05T09:00:00Z,14
yellow,2017-02-05T10:00:00Z,144
yellow,2017-02-05T11:00:00Z,152
yellow,2017-02-05T12:00:00Z,187
yellow,2017-02-05T13:00:00Z,148
yellow,2017-02-05T14:00:00Z,122
yellow,2017-02-05T15:00:00Z,127
yellow,2017-02-05T16:00:00Z,160
yellow,2017-02-05T17:00:00Z,277
yellow,2017-02-05T18:00:00Z,365
yellow,2017-02-05T19:00:00Z,495
yellow,2017-02-05T20:00:00Z,523
yellow,2017-02-05T21:00:00Z,572
yellow,2017-02-05T22:00:00Z,491
yellow,2017-02-05T23:00:00Z,499
yellow,2017-02-06T00:00:00Z,513
yellow,2017-02-06T01:00:00Z,593
yellow,2017-02-06T02:00:00Z,612
yellow,2017-02-06T03:00:00Z,458
yellow,2017-02-06T04:00:00Z,496
yellow,2017-02-06T05:00:00Z,256
yellow,2017-02-06T06:00:00Z,48
yellow,2017-02-06T07:00:00Z,7
yellow,2017-02-06T08:00:00Z,20
yellow,2017-02-06T09:00:00Z,29
yellow,2017-02-06T10:00:00Z,214
yellow,2017-02-06T11:00:00Z,283
yellow,2017-02-06T12:00:00Z,270
yellow,2017-02-06T13:00:00Z,265
yellow,2017-02-06T14:00:00Z,181
yellow,2017-02-06T15:00:00Z,239
yellow,2017-02-06T16:00:00Z,228
yellow,2017-02-06T17:00:00Z,346
yellow,2017-02-06T18:00:00Z,497
yellow,2017-02-06T19:00:00Z,398
yellow,2017-02-06T20:00:00Z,394
yellow,2017-02-06T21:00:00Z,575
yellow,2017-02-06T22:00:00Z,493
yellow,2017-02-06T23:00:00Z,443
yellow,2017-02-07T00:00:00Z,376
yellow,2017-02-07T01:00:00Z,459
yellow,2017-02-07T02:00:00Z,433
yellow,2017-02-07T03:00:00Z,348
yellow,2017-02-07T04:00:00Z,379
yellow,2017-02-07T05:00:00Z,204
yellow,2017-02-07T06:00:00Z,77
yellow,2017-02-07T07:00:00Z,38
yellow,2017-02-07T08:00:00Z,9
yellow,2017-02-07T09:00:00Z,12
yellow,2017-02-07T10:00:00Z,161
yellow,2017-02-07T11:00:00Z,238
yellow,2017-02-07T12:00:00Z,211
yellow,2017-02-07T13:00:00Z,181
yellow,2017-02-07T14:00:00Z,127
yellow,2017-02-07T15:00:00Z,150
yellow,2017-02-07T16:00:00Z,89
yellow,2017-02-07T17:00:00Z,221
yellow,2017-02-07T18:00:00Z,298
yellow,2017-02-07T19:00:00Z,344
yellow,2017-02-07T20:00:00Z,327
yellow,2017-02-07T21:00:00Z,457
yellow,2017-02-07T22:00:00Z,342
yellow,2017-02-07T23:00:00Z,339
yellow,2017-02-08T00:00:00Z,335
yellow,2017-02-08T01:00:00Z,367
yellow,2017-02-08T02:00:00Z,373
yellow,2017-02-08T03:00:00Z,340
yellow,2017-02-08T04:00:00Z,231
yellow,2017-02-08T05:00:00Z,147
yellow,2017-02-08T06:00:00Z,38
yellow,2017-02-08T07:00:00Z,18
yellow,2017-02-08T08:00:00Z,11
yellow,2017-02-08T09:00:00Z,27
yellow,2017-02-08T10:00:00Z,158
yellow,2017-02-08T11:00:00Z,188
yellow,2017-02-08T12:00:00Z,225
yellow,2017-02-08T13:00:00Z,127
yellow,2017-02-08T14:00:00Z,116
yellow,2017-02-08T15:00:00Z,156
yellow,2017-02-08T16:00:00Z,124
yellow,2017-02-08T17:00:00Z,216
yellow,2017-02-08T18:00:00Z,279
yellow,2017-02-08T19:00:00Z,309
yellow,2017-02-08T20:00:00Z,379
yellow,2017-02-08T21:00:00Z,546
yellow,2017-02-08T22:00:00Z,476
yellow,2017-02-08T23:00:00Z,423
yellow,2017-02-09T00:00:00Z,433
yellow,2017-02-09T01:00:00Z,366
yellow,2017-02-09T02:00:00Z,376
yellow,2017-02-09T03:00:00Z,339
yellow,2017-02-09T04:00:00Z,235
yellow,2017-02-09T05:00:00Z,180
yellow,2017-02-09T06:00:00Z,80
yellow,2017-02-09T07:00:00Z,20
yellow,2017-02-09T08:00:00Z,5
yellow,2017-02-09T09:00:00Z,11
yellow,2017-02-09T10:00:00Z,62
yellow,2017-02-09T11:00:00Z,114
yellow,2017-02-09T12:00:00Z,95
yellow,2017-02-09T13:00:00Z,77
yellow,2017-02-09T14:00:00Z,20
yellow,2017-02-09T15:00:00Z,78
yellow,2017-02-09T16:00:00Z,115
yellow,2017-02-09T17:00:00Z,131
yellow,2017-02-09T18:00:00Z,96
yellow,2017-02-09T19:00:00Z,71
yellow,2017-02-09T20:00:00Z,148
yellow,2017-02-09T21:00:00Z,303
yellow,2017-02-09T22:00:00Z,444
yellow,2017-02-09T23:00:00Z,418
yellow,2017-02-10T00:00:00Z,280
yellow,2017-02-10T01:00:00Z,266
yellow,2017-02-10T02:00:00Z,320
yellow,2017-02-10T03:00:00Z,413
yellow,2017-02-10T04:00:00Z,374
yellow,2017-02-10T05:00:00Z,388
yellow,2017-02-10T06:00:00Z,273
yellow,2017-02-10T07:00:00Z,73
yellow,2017-02-10T08:00:00Z,40
yellow,2017-02-10T09:00:00Z,38
yellow,2017-02-10T10:00:00Z,133
yellow,2017-02-10T11:00:00Z,274
yellow,2017-02-10T12:00:00Z,300
yellow,2017-02-10T13:00:00Z,271
yellow,2017-02-10T14:00:00Z,198
yellow,2017-02-10T15:00:00Z,194
yellow,2017-02-10T16:00:00Z,301
yellow,2017-02-10T17:00:00Z,260
yellow,2017-02-10T18:00:00Z,435
yellow,2017-02-10T19:00:00Z,425
yellow,2017-02-10T20:00:00Z,485
yellow,2017-02-10T21:00:00Z,538
yellow,2017-02-10T22:00:00Z,523
yellow,2017-02-10T23:00:00Z,448
yellow,2017-02-11T00:00:00Z,453
yellow,2017-02-11T01:00:00Z,405
yellow,2017-02-11T02:00:00Z,561
yellow,2017-02-11T03:00:00Z,541
yellow,2017-02-11T04:00:00Z,565
yellow,2017-02-11T05:00:00Z,370
yellow,2017-02-11T06:00:00Z,130
yellow,2017-02-11T07:00:00Z,104
yellow,2017-02-11T08:00:00Z,16
yellow,2017-02-11T09:00:00Z,20
yellow,2017-02-11T10:00:00Z,141
yellow,2017-02-11T11:00:00Z,261
yellow,2017-02-11T12:00:00Z,200
yellow,2017-02-11T13:00:00Z,150
yellow,2017-02-11T14:00:00Z,139
yellow,2017-02-11T15:00:00Z,150
yellow,2017-02-11T16:00:00Z,136
yellow,2017-02-11T17:00:00Z,289
yellow,2017-02-11T18:00:00Z,337
yellow,2017-02-11T19:00:00Z,364
yellow,2017-02-11T20:00:00Z,330
yellow,2017-02-11T21:00:00Z,424
yellow,2017-02-11T22:00:00Z,408
yellow,2017-02-11T23:00:00Z,312
yellow,2017-02-12T00:00:00Z,345
yellow,2017-02-12T01:00:00Z,416
yellow,2017-02-12T02:00:00Z,432
yellow,2017-02-12T03:00:00Z,313
yellow,2017-02-12T04:00:00Z,252
yellow,2017-02-12T05:00:00Z,81
yellow,2017-02-12T06:00:00Z,45
yellow,2017-02-12T07:00:00Z,15
yellow,2017-02-12T08:00:00Z,7
yellow,2017-02-12T09:00:00Z,42
yellow,2017-02-12T10:00:00Z,146
yellow,2017-02-12T11:00:00Z,156
yellow,2017-02-12T12:00:00Z,189
yellow,2017-02-12T13:00:00Z,179
yellow,2017-02-12T14:00:00Z,98
yellow,2017-02-12T15:00:00Z,155
yellow,2017-02-12T16:00:00Z,127
yellow,2017-02-12T17:00:00Z,334
yellow,2017-02-12T18:00:00Z,371
yellow,2017-02-12T19:00:00Z,416
yellow,2017-02-12T20:00:00Z,445
yellow,2017-02-12T21:00:00Z,634
yellow,2017-02-12T22:00:00Z,600
yellow,2017-02-12T23:00:00Z,476
yellow,2017-02-13T00:00:00Z,468
yellow,2017-02-13T01:00:00Z,573
yellow,2017-02-13T02:00:00Z,664
yellow,2017-02-13T03:00:00Z,534
yellow,2017-02-13T04:00:00Z,522
yellow,2017-02-13T05:00:00Z,302
yellow,2017-02-13T06:00:00Z,170
yellow,2017-02-13T07:00:00Z,50
yellow,2017-02-13T08:00:00Z,22
yellow,2017-02-13T09:00:00Z,31
yellow,2017-02-13T10:00:00Z,224
yellow,2017-02-13T11:00:00Z,360
yellow,2017-02-13T12:00:00Z,294
yellow,2017-02-13T13:00:00Z,300
yellow,2017-02-13T14:00:00Z,153
yellow,2017-02-13T15:00:00Z,194
yellow,2017-02-13T16:00:00Z,256
yellow,2017-02-13T17:00:00Z,289
yellow,2017-02-13T18:00:00Z,393
yellow,2017-02-13T19:00:00Z,406
yellow,2017-02-13T20:00:00Z,411
yellow,2017-02-13T21:00:00Z,601
yellow,2017-02-13T22:00:00Z,456
yellow,2017-02-13T23:00:00Z,429
yellow,2017-02-14T00:00:00Z,264
yellow,2017-02-14T01:00:00Z,521
yellow,2017-02-14T02:00:00Z,458
yellow,2017-02-14T03:00:00Z,425
yellow,2017-02-14T04:00:00Z,489
yellow,2017-02-14T05:00:00Z,152
yellow,2017-02-14T06:00:00Z,62
yellow,2017-02-14T07:00:00Z,18
yellow,2017-02-14T08:00:00Z,12
yellow,2017-02-14T09:00:00Z,36
yellow,2017-02-14T10:00:00Z,225
yellow,2017-02-14T11:00:00Z,232
yellow,2017-02-14T12:00:00Z,194
yellow,2017-02-14T13:00:00Z,136
yellow,2017-02-14T14:00:00Z,130
yellow,2017-02-14T15:00:00Z,137
yellow,2017-02-14T16:00:00Z,135
yellow,2017-02-14T17:00:00Z,236
yellow,2017-02-14T18:00:00Z,373
yellow,2017-02-14T19:00:00Z,330
yellow,2017-02-14T20:00:00Z,315
yellow,2017-02-14T21:00:00Z,452
yellow,2017-02-14T22:00:00Z,385
yellow,2017-02-14T23:00:00Z,369
yellow,2017-02-15T00:00:00Z,297
yellow,2017-02-15T01:00:00Z,377
yellow,2017-02-15T02:00:00Z,312
yellow,2017-02-15T03:00:00Z,310
yellow,2017-02-15T04:00:00Z,351
yellow,2017-02-15T05:00:00Z,140
yellow,2017-02-15T06:00:00Z,49
yellow,2017-02-15T07:00:00Z,9
yellow,2017-02-15T08:00:00Z,6
yellow,2017-02-15T09:00:00Z,24
yellow,2017-02-15T10:00:00Z,165
yellow,2017-02-15T11:00:00Z,261
yellow,2017-02-15T12:00:00Z,226
yellow,2017-02-15T13:00:00Z,155
yellow,2017-02-15T14:00:00Z,137
yellow,2017-02-15T15:00:00Z,138
yellow,2017-02-15T16:00:00Z,153
yellow,2017-02-15T17:00:00Z,214
yellow,2017-02-15T18:00:00Z,293
yellow,2017-02-15T19:00:00Z,324
yellow,2017-02-15T20:00:00Z,353
yellow,2017-02-15T21:00:00Z,564
yellow,2017-02-15T22:00:00Z,362
yellow,2017-02-15T23:00:00Z,381
yellow,2017-02-16T00:00:00Z,437
yellow,2017-02-16T01:00:00Z,437
yellow,2017-02-16T02:00:00Z,383
yellow,2017-02-16T03:00:00Z,343
yellow,2017-02-16T04:00:00Z,286
yellow,2017-02-16T05:00:00Z,198
yellow,2017-02-16T06:00:00Z,85
yellow,2017-02-16T07:00:00Z,22
yellow,2017-02-16T08:00:00Z,2
yellow,2017-02-16T09:00:00Z,10
yellow,2017-02-16T10:00:00Z,114
yellow,2017-02-16T11:00:00Z,249
yellow,2017-02-16T12:00:00Z,291
yellow,2017-02-16T13:00:00Z,147
yellow,2017-02-16T14:00:00Z,203
yellow,2017-02-16T15:00:00Z,165
yellow,2017-02-16T16:00:00Z,137
yellow,2017-02-16T17:00:00Z,246
yellow,2017-02-16T18:00:00Z,395
yellow,2017-02-16T19:00:00Z,370
yellow,2017-02-16T20:00:00Z,408
yellow,2017-02-16T21:00:00Z,513
yellow,2017-02-16T22:00:00Z,442
yellow,2017-02-16T23:00:00Z,317
yellow,2017-02-17T00:00:00Z,434
yellow,2017-02-17T01:00:00Z,437
yellow,2017-02-17T02:00:00Z,435
yellow,2017-02-17T03:00:00Z,425
yellow,2017-02-17T04:00:00Z,397
yellow,2017-02-17T05:00:00Z,274
yellow,2017-02-17T06:00:00Z,71
yellow,2017-02-17T07:00:00Z,13
yellow,2017-02-17T08:00:00Z,7
yellow,2017-02-17T09:00:00Z,29
yellow,2017-02-17T10:00:00Z,141
yellow,2017-02-17T11:00:00Z,351
yellow,2017-02-17T12:00:00Z,303
yellow,2017-02-17T13:00:00Z,233
yellow,2017-02-17T14:00:00Z,197
yellow,2017-02-17T15:00:00Z,148
yellow,2017-02-17T16:00:00Z,192
yellow,2017-02-17T17:00:00Z,221
yellow,2017-02-17T18:00:00Z,419
yellow,2017-02-17T19:00:00Z,427
yellow,2017-02-17T20:00:00Z,340
yellow,2017-02-17T21:00:00Z,468
yellow,2017-02-17T22:00:00Z,497
yellow,2017-02-17T23:00:00Z,332
yellow,2017-02-18T00:00:00Z,448
yellow,2017-02-18T01:00:00Z,472
yellow,2017-02-18T02:00:00Z,489
yellow,2017-02-18T03:00:00Z,357
yellow,2017-02-18T04:00:00Z,346
yellow,2017-02-18T05:00:00Z,230
yellow,2017-02-18T06:00:00Z,122
yellow,2017-02-18T07:00:00Z,71
yellow,2017-02-18T08:00:00Z,14
yellow,2017-02-18T09:00:00Z,16
yellow,2017-02-18T10:00:00Z,119
yellow,2017-02-18T11:00:00Z,188
yellow,2017-02-18T12:00:00Z,226
yellow,2017-02-18T13:00:00Z,151
yellow,2017-02-18T14:00:00Z,174
yellow,2017-02-18T15:00:00Z,189
yellow,2017-02-18T16:00:00Z,161
yellow,2017-02-18T17:00:00Z,244
yellow,2017-02-18T18:00:00Z,384
yellow,2017-02-18T19:00:00Z,294
yellow,2017-02-18T20:00:00Z,415
yellow,2017-02-18T21:00:00Z,389
yellow,2017-02-18T22:00:00Z,362
yellow,2017-02-18T23:00:00Z,439
